Location/Emplacement,Province/ Province,Collection Start/Début du prélèvement (UTC),Collection Time/Durée d'échantillonnage (s),AirVolume/Volume d'air (m3),7Be Activity/7Be Activité (mBq/m3),7Be Uncertainty/7Be Incertitude (mBq/m3),7Be MDC/7Be CMD (mBq/m3),210Pb Activity/210Pb Activité (mBq/m3),210Pb Uncertainty/210Pb Incertitude (mBq/m3),210Pb MDC/210Pb CMD (mBq/m3),134Cs Activity/134Cs Activité (mBq/m3),134Cs Uncertainty/134Cs Incertitude (mBq/m3),134Cs MDC/134Cs CMD (mBq/m3),137Cs Activity/137Cs Activité (mBq/m3),137Cs Uncertainty/137Cs Incertitude (mBq/m3),137Cs MDC/137Cs CMD (mBq/m3),131I Activity/131I Activité (mBq/m3),131I Uncertainty/131I Incertitude (mBq/m3),131I MDC/131I CMD (mBq/m3),Comments,
Amherstburg,ON,2015-03-15,86520,17803,3.091859757,0.083623073,0.023613943,0.490028584,0.015906855,0.023343628,,,0.002534453,,,0.003113542,,,0.019543556,,
Amherstburg,ON,2015-03-16,347160,71485,5.704389054,0.135472507,0.006547425,0.514894695,0.010370567,0.010162566,,,0.00071478,,,0.000684405,,,0.006182179,,
Amherstburg,ON,2015-03-20,93000,19086,6.782955458,0.168284988,0.020209481,0.638096622,0.018235068,0.02599812,,,0.002563633,,,0.002894898,,,0.014509475,,
Amherstburg,ON,2015-03-21,81000,16580,3.642727899,0.096515452,0.02401105,0.58649209,0.018122607,0.024755866,,,0.002900401,,,0.003096904,,,0.01401951,,
Amherstburg,ON,2015-03-22,84600,17342,3.596616074,0.094843694,0.021655664,0.55278231,0.017179016,0.023998902,,,0.002806668,,,0.00304517,,,0.012092843,,
Amherstburg,ON,2015-03-23,87600,17908,3.285834595,0.087132274,0.021385457,0.630643134,0.018342862,0.023562622,,,0.002619516,,,0.002479304,,,0.011353884,,
Amherstburg,ON,2015-03-24,85800,17590,3.106135417,0.083014331,0.020797074,0.612174101,0.018069156,0.022467521,,,0.002916707,,,0.002786302,,,0.011069357,,
Amherstburg,ON,2015-03-25,91200,18831,2.364695425,0.064863521,0.019382753,0.654635152,0.018339997,0.021560543,,,0.002715324,,,0.00275195,,,0.009001087,,
Amherstburg,ON,2015-03-26,82800,17046,2.098500526,0.05947673,0.021907522,0.473827289,0.015750033,0.022026062,,,0.00316473,,,0.003092468,,,0.008177511,,
Amherstburg,ON,2015-03-27,88800,18093,3.188882423,0.084401621,0.020985121,0.494992222,0.015810376,0.022347755,,,0.002729018,,,0.002987682,,,0.007603936,,
Amherstburg,ON,2015-03-28,91200,18845,5.475846675,0.137140825,0.0199348,0.550253158,0.016694384,0.025015672,,,0.002740988,,,0.002673567,,,0.008564618,,
Amherstburg,ON,2015-03-29,248640,50961,3.579498092,0.086769461,0.007790149,0.406138793,0.009586844,0.011063189,,,0.001109448,,,0.001043218,,,0.003115288,,
Amherstburg,ON,2015-04-01,86760,17825,2.757192421,0.073935211,0.019631838,0.422570543,0.014568477,0.022443118,,,0.003000226,,,0.002753703,,,0.006054902,,
Amherstburg,ON,2015-04-02,88620,16889,1.270523926,0.039110732,0.0194607,0.459847769,0.015584759,0.021629103,,,0.002541287,,,0.002625931,,,0.005190489,,
Amherstburg,ON,2015-04-03,259800,53205,3.221049243,0.078098972,0.006745838,0.497176814,0.010888123,0.010863314,,,0.001036174,,,0.000889134,,,0.00196851,,
Amherstburg,ON,2015-04-06,83880,17253,5.048339836,0.152291132,0.039805746,0.697336187,0.022959646,0.045369083,,,0.004836823,,,0.004204303,,,0.034573594,,
Amherstburg,ON,2015-04-07,86400,17793,6.003822927,0.178342737,0.038722145,0.74243192,0.023480886,0.04443608,,,0.004287774,,,0.003770657,,,0.033525593,,
Amherstburg,ON,2015-04-08,86400,17733,2.182986048,0.072028521,0.038761498,0.366698517,0.015793991,0.039504908,,,0.004495562,,,0.003881649,,,0.030873766,,
Amherstburg,ON,2015-04-09,88380,17587,2.89640735,0.091981601,0.037418468,0.307638489,0.014728455,0.041896299,,,0.004564446,,,0.004185677,,,0.030206917,,
Amherstburg,ON,2015-04-10,255780,52590,3.842292505,0.11036329,0.012442156,0.608740885,0.014175344,0.019828722,,,0.001643002,,,0.001244653,,,0.01004306,,
Amherstburg,ON,2015-04-13,87600,18234,5.941667043,0.175564156,0.03502071,0.506534623,0.018976594,0.044893311,,,0.004930854,,,0.003527631,,,0.020363943,,
Amherstburg,ON,2015-04-14,86400,17419,5.193969886,0.155249242,0.036014382,0.401763951,0.016977189,0.044321235,,,0.004288992,,,0.00396054,,,0.021640792,,
Amherstburg,ON,2015-04-15,88500,18205,3.971743062,0.120769251,0.034975542,0.289903005,0.014183733,0.040367893,,,0.004372885,,,0.003682228,,,0.01933521,,
Amherstburg,ON,2015-04-16,86400,17473,3.676837685,0.11287671,0.035691628,0.47518348,0.018562634,0.043476,,,0.004166634,,,0.003970756,,,0.018804755,,
Amherstburg,ON,2015-04-17,257400,52892,4.106929994,0.117385998,0.011452825,0.439791506,0.011396427,0.019679274,,,0.001514427,,,0.001269607,,,0.006646169,,
Amherstburg,ON,2015-04-20,87000,18036,1.74801403,0.058350111,0.032498794,0.298036953,0.014138055,0.03896238,,,0.0035767,,,0.003787813,,,0.01213184,,
Amherstburg,ON,2015-04-21,88200,18099,3.089250285,0.095741968,0.032209998,0.298103092,0.014221079,0.040384023,,,0.004756916,,,0.00348615,,,0.012511609,,
Amherstburg,ON,2015-04-22,85860,17663,2.206632792,0.07129985,0.033974168,0.210952314,0.011370668,0.037500239,,,0.00455892,,,0.004013735,,,0.012684839,,
Amherstburg,ON,2015-04-23,83700,17340,2.230662895,0.074324379,0.039984378,0.260307554,0.013461779,0.040329847,,,0.00439595,,,0.00388107,,,0.038506524,,
Amherstburg,ON,2015-04-24,91200,18630,5.397972506,0.161416901,0.038629632,0.41743425,0.016963993,0.042841809,,,0.00416994,,,0.003746697,,,0.040251858,,
Amherstburg,ON,2015-04-25,89400,18456,2.658397286,0.085179346,0.037406057,0.293122657,0.014011569,0.037573072,,,0.004434972,,,0.004122923,,,0.038571268,,
Amherstburg,ON,2015-04-26,81000,16497,2.042026488,0.06920489,0.041405677,0.252391951,0.013548922,0.041970505,,,0.004748146,,,0.003702354,,,0.036846091,,
Amherstburg,ON,2015-04-27,348600,71599,1.327600563,0.039708338,0.009591712,0.217637745,0.006481135,0.011894828,,,0.001140369,,,0.001013762,,,0.007418612,,
Amherstburg,ON,2015-05-01,86400,17844,2.137061686,0.070356661,0.035937524,0.286473039,0.014019563,0.039629489,,,0.004932809,,,0.003932058,,,0.023941711,,
Amherstburg,ON,2015-05-02,86400,17759,4.121720837,0.125502242,0.036461422,0.510697915,0.019144406,0.043693269,,,0.004888911,,,0.003950535,,,0.022685511,,
Amherstburg,ON,2015-05-03,82800,17052,4.91636422,0.147989786,0.037518427,0.765838518,0.024400739,0.048040918,,,0.004366458,,,0.004097517,,,0.02455185,,
